route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
467-1048,_16PR2-H01M916S-Semaine-01,32778120-_16PR2-H01M916S-Semaine-01,"Station La Cité via Place d'accueil",0,4447926,4670165,0
257-1048,_16PR2-H01M916S-Semaine-01,32778121-_16PR2-H01M916S-Semaine-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4447918,2570120,0
257-1048,_16PR2-H01M916S-Semaine-01,32778122-_16PR2-H01M916S-Semaine-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4447834,2570121,0
257-1048,_16PR2-H01M916S-Semaine-01,32778123-_16PR2-H01M916S-Semaine-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4447685,2570120,0
257-1048,_16PR2-H01M916S-Semaine-01,32778124-_16PR2-H01M916S-Semaine-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4447913,2570120,0
257-1048,_16PR2-H01M916S-Semaine-01,32778125-_16PR2-H01M916S-Semaine-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4448026,2570120,0
257-1048,_16PR2-H01M916S-Semaine-01,32778126-_16PR2-H01M916S-Semaine-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4447853,2570120,0
257-1048,_16PR2-H01M916S-Semaine-01,32778127-_16PR2-H01M916S-Semaine-01,"STATION LA CITÉ via TERRASSES CHAUDIÈRE",0,4448013,2570120,0
68-1048,_16PR2-H01M916S-Semaine-01,32778128-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447559,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778129-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447584,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778130-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447686,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778131-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447831,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778132-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447678,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778133-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447969,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778134-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447681,680088,0
52-1048,_16PR2-H01M916S-Semaine-01,32778135-_16PR2-H01M916S-Semaine-01,"Rivermead",1,4447808,520106,0
431-1048,_16PR2-H01M916S-Semaine-01,32778136-_16PR2-H01M916S-Semaine-01,"Cgp GRoy via Riel",0,4447660,4310078,0
49-1048,_16PR2-H01M916S-Semaine-01,32778137-_16PR2-H01M916S-Semaine-01,"Rivermead via Plateau",1,4447548,490274,0
46-1048,_16PR2-H01M916S-Semaine-01,32778138-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447529,460292,0
46-1048,_16PR2-H01M916S-Semaine-01,32778139-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447578,460292,0
46-1048,_16PR2-H01M916S-Semaine-01,32778140-_16PR2-H01M916S-Semaine-01,"P-O-B ALLUM. via EARDLEY",0,4447841,460288,0
59-1048,_16PR2-H01M916S-Semaine-01,32778141-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447661,590439,0
59-1048,_16PR2-H01M916S-Semaine-01,32778142-_16PR2-H01M916S-Semaine-01,"P-O-B RIVERMEAD",0,4447613,590435,0
59-1048,_16PR2-H01M916S-Semaine-01,32778143-_16PR2-H01M916S-Semaine-01,"P-O-B RIVERMEAD",0,4447613,590433,0
224-1048,_16PR2-H01M916S-Semaine-01,32778144-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447665,2240097,0
224-1048,_16PR2-H01M916S-Semaine-01,32778145-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447604,2240097,0
224-1048,_16PR2-H01M916S-Semaine-01,32778146-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447651,2240097,0
224-1048,_16PR2-H01M916S-Semaine-01,32778147-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447712,2240097,0
224-1048,_16PR2-H01M916S-Semaine-01,32778148-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447554,2240097,0
224-1048,_16PR2-H01M916S-Semaine-01,32778149-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447665,2240097,0
224-1048,_16PR2-H01M916S-Semaine-01,32778150-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447521,2240097,0
224-1048,_16PR2-H01M916S-Semaine-01,32778151-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447453,2240097,0
224-1048,_16PR2-H01M916S-Semaine-01,32778152-_16PR2-H01M916S-Semaine-01,"Plateau/Ottawa via Portage",0,4447725,2240093,0
224-1048,_16PR2-H01M916S-Semaine-01,32778153-_16PR2-H01M916S-Semaine-01,"Plateau/Ottawa via Portage",0,4447660,2240093,0
224-1048,_16PR2-H01M916S-Semaine-01,32778154-_16PR2-H01M916S-Semaine-01,"Plateau/Ottawa via Portage",0,4447979,2240093,0
224-1048,_16PR2-H01M916S-Semaine-01,32778155-_16PR2-H01M916S-Semaine-01,"Plateau/Ottawa via Portage",0,4447730,2240093,0
224-1048,_16PR2-H01M916S-Semaine-01,32778156-_16PR2-H01M916S-Semaine-01,"Plateau/Ottawa via Portage",0,4447631,2240093,0
224-1048,_16PR2-H01M916S-Semaine-01,32778157-_16PR2-H01M916S-Semaine-01,"Plateau/Ottawa via Portage",0,4447482,2240093,0
224-1048,_16PR2-H01M916S-Semaine-01,32778158-_16PR2-H01M916S-Semaine-01,"Plateau/Ottawa via Portage",0,4447936,2240093,0
49-1048,_16PR2-H01M916S-Semaine-01,32778159-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Plateau",0,4447497,490268,0
237-1048,_16PR2-H01M916S-Semaine-01,32778161-_16PR2-H01M916S-Semaine-01,"CÉGEP GABRIELLE-ROY via ST-JOSEPH",0,4448029,2370146,0
29-1048,_16PR2-H01M916S-Semaine-01,32778162-_16PR2-H01M916S-Semaine-01,"DES  TREMBLES",0,4447784,290225,0
59-1048,_16PR2-H01M916S-Semaine-01,32778163-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447477,590440,0
224-1048,_16PR2-H01M916S-Semaine-01,32778164-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447663,2240097,0
29-1048,_16PR2-H01M916S-Semaine-01,32778165-_16PR2-H01M916S-Semaine-01,"DES  TREMBLES",0,4447926,290225,0
20-1048,_16PR2-H01M916S-Semaine-01,32778166-_16PR2-H01M916S-Semaine-01,"Freeman via Carrière",0,4447461,200090,0
224-1048,_16PR2-H01M916S-Semaine-01,32778167-_16PR2-H01M916S-Semaine-01,"Plateau/Ottawa via Portage",0,4447986,2240093,0
59-1048,_16PR2-H01M916S-Semaine-01,32778168-_16PR2-H01M916S-Semaine-01,"P-O-B RIVERMEAD",0,4447860,590433,0
59-1048,_16PR2-H01M916S-Semaine-01,32778169-_16PR2-H01M916S-Semaine-01,"P-O-B RIVERMEAD",0,4447770,590433,0
40-1048,_16PR2-H01M916S-Semaine-01,32778170-_16PR2-H01M916S-Semaine-01,"OTTAWA via PORTAGE",1,4447516,400224,0
52-1048,_16PR2-H01M916S-Semaine-01,32778171-_16PR2-H01M916S-Semaine-01,"P-O-B ALLUM. via BROAD/EARDLEY",0,4447676,520118,0
44-1048,_16PR2-H01M916S-Semaine-01,32778172-_16PR2-H01M916S-Semaine-01,"P-O-B ALLUM. via BROAD/EARDLEY",0,4447879,440323,0
68-1048,_16PR2-H01M916S-Semaine-01,32778173-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447559,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778174-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447936,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778175-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447912,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778176-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447670,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778177-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447940,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778178-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447592,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778179-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447873,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778180-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447973,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778181-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447862,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778182-_16PR2-H01M916S-Semaine-01,"Cegep Gabrielle-Roy via Jean-Proulx",1,4447984,680073,0
68-1048,_16PR2-H01M916S-Semaine-01,32778183-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447559,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778184-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447961,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778185-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447986,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778187-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447975,680088,0
68-1048,_16PR2-H01M916S-Semaine-01,32778188-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447824,680088,0
4-1048,_16PR2-H01M916S-Semaine-01,32778190-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447466,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778191-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447471,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778192-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447472,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778193-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447474,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778194-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447476,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778195-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447454,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778196-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447462,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778197-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447456,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778198-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447461,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778199-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447467,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778200-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447458,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778201-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447466,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778202-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447471,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778203-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447472,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778204-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447474,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778205-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447476,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778206-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447454,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778207-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447878,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778208-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447874,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778209-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447915,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778210-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447870,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778211-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447869,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778212-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447876,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778213-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447877,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778214-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447883,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778215-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447888,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778216-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447886,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778217-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447887,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778218-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447878,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778219-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447874,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778220-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447922,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778221-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447945,40117,0
4-1048,_16PR2-H01M916S-Semaine-01,32778222-_16PR2-H01M916S-Semaine-01,"Station Labrosse via Rapibus",0,4447910,40118,0
4-1048,_16PR2-H01M916S-Semaine-01,32778223-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447456,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778224-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447461,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778225-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447832,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778226-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447467,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778227-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447458,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778228-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447466,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778229-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447471,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778230-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447472,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778231-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447474,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778232-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447476,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778233-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447454,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778234-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447462,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778235-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447456,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778236-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447461,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778237-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447467,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778238-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447870,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778239-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447466,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778240-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447471,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778241-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447472,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778242-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447888,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778243-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447886,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778244-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447887,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778245-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447878,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778246-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447874,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778247-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447915,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778248-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447870,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778249-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447869,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778250-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447876,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778251-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447877,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778252-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447883,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778253-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4448035,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778254-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447886,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778255-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447887,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778256-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447878,40119,0
4-1048,_16PR2-H01M916S-Semaine-01,32778257-_16PR2-H01M916S-Semaine-01,"OTTAWA via TERRASSES CHAUDIÈRE",1,4447874,40119,0
297-1048,_16PR2-H01M916S-Semaine-01,32778258-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447629,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778259-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447607,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778260-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447984,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778261-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447929,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778262-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447986,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778263-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447592,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778264-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447656,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778265-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447895,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778266-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447968,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778267-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4448036,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778268-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447898,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778269-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447943,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778270-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447490,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778271-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447948,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778272-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447601,2970049,0
297-1048,_16PR2-H01M916S-Semaine-01,32778273-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447592,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778274-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447968,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778275-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447943,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778276-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447601,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778277-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447984,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778278-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447986,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778279-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447895,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778280-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447898,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778281-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447948,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778282-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447629,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778283-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447929,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778284-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447656,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778285-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4448036,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778286-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447490,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778287-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447997,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778288-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4448007,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778289-_16PR2-H01M916S-Semaine-01,"MASSON via MALONEY/ANGERS/BUCKINGHAM",0,4447463,2970048,0
297-1048,_16PR2-H01M916S-Semaine-01,32778290-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via BUCKINGHAM/ANGERS/MALONEY",1,4447733,2970049,0
271-1048,_16PR2-H01M916S-Semaine-01,32778291-_16PR2-H01M916S-Semaine-01,"Station La Cité via Davidson",1,4447994,2710052,0
271-1048,_16PR2-H01M916S-Semaine-01,32778292-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via DAVIDSON",0,4447614,2710066,0
271-1048,_16PR2-H01M916S-Semaine-01,32778293-_16PR2-H01M916S-Semaine-01,"Station La Cité via Davidson",1,4447681,2710052,0
271-1048,_16PR2-H01M916S-Semaine-01,32778294-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via DAVIDSON",0,4447855,2710066,0
271-1048,_16PR2-H01M916S-Semaine-01,32778295-_16PR2-H01M916S-Semaine-01,"Station La Cité via Davidson",1,4447553,2710052,0
271-1048,_16PR2-H01M916S-Semaine-01,32778296-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via DAVIDSON",0,4447986,2710066,0
271-1048,_16PR2-H01M916S-Semaine-01,32778297-_16PR2-H01M916S-Semaine-01,"STATION LABROSSE via DAVIDSON",0,4447983,2710066,0
